1473407,361
2155009,171
2230928,220
2542836,87
2542836,148
2553693,148
4317546,134
4506969,18
5575262,262
5616595,132
5717859,132
5718856,132
5718856,134
5719019,132
5720719,171
5749061,134
7563514,132
8001644,132
8063199,148
8494957,132
8672886,171
8786299,86
8881054,361
10188938,117
10601769,88
10948080,220
12095106,201
13866860,158
14567468,171
14644421,132
15041797,11
17518144,171
17697212,353
17697212,356
17697212,360
17697212,361
17697212,428
18296210,361
19446435,87
19446435,88
20462084,132
20462084,134
20584307,86
20626021,356
22083353,220
22109900,220
22235343,18
22259195,18
22745630,132
23396606,148
23411711,171
24411796,356
24411796,361
24411796,428
25302111,88
25587056,80
25656050,158
25719733,422
26186920,132
27927999,369
28137197,18
28645541,132
28645541,135
29323315,170
30939134,220
31070541,18
31581268,158
31668332,132
32066841,148
32288090,134
34106242,132
35012904,148
35184986,148
35242681,132
36063850,360
36063850,361
36743188,162
37915763,148
37932318,148
37934039,148
40001569,132
40090954,88
40505239,103
40895452,148
40971374,169
41017747,132
41081038,148
41106553,170
41106553,171
41110409,132
42651538,134
42844639,18
43391636,152
43449437,148
43830561,148
44054554,171
44054985,171
44296033,356
44296033,360
44296033,361
45861667,18
45938125,144
45989156,88
46908978,132
47526818,362
48627975,220
49238783,180
49347083,148
49358290,132
49675971,361
49960297,132
51756153,18
52918579,120
52979570,132
54523123,220
55183336,132
57106490,361
57106490,428
58625139,133
58903854,86
58911132,86
59773397,360
59773397,361
59907307,361
60351439,134
60361804,105
60983569,361
61075964,220
61861379,86
63471996,18
63720201,89
63727475,89
63920319,80
64408559,132
64505719,148
64702534,171
66296594,361
66483770,18
66663800,89
68081176,356
69203688,105
69622926,89
69924719,220
70408988,148
70586047,148
71413698,361
72882686,132
72949681,103
73309307,148
73342166,148
74027681,201
75315960,18
76523438,133
76548710,132
76766149,353
76766149,356
76766149,360
76766149,361
76766149,362
76766149,428
78342875,132
78663031,80
79452150,132
79548103,86
80905329,197
80929931,361
