322325578,361
333128552,86
379504031,158
535696255,158
653648366,158
703794307,158
893734996,356
899601445,356
916982866,63
922187649,356
975240266,33
1016126769,356
1499099415,54
1548796809,1
1549912123,62
1554321706,1
1556312234,1
1557767118,93
1558753123,93
1560946624,93
1565765471,93
1567219705,93
1568902823,93
1570174312,93
1570202465,93
1571615396,93
1571671700,93
1573794278,93
1575504848,93
1575515883,93
1577531436,93
1577977554,93
1583307253,93
1586315400,466
1587002044,93
1587436261,93
1594670661,93
1595794772,93
1597680572,93
1598122811,93
1599718913,93
1602017168,93
1603850836,93
1606446528,1
1606465103,93
1607647411,93
1610761792,93
1611528380,93
1612655577,93
1613087400,93
1613152509,93
1615111315,93
1615461237,93
1617367496,93
1618133031,93
1619548303,93
1655481412,356
1765464322,121
2509026812,428
2517668923,428
3250424358,80
3250431763,80
3250435270,80
3250464884,80
3250890751,80
3250918605,80
3250974126,80
3269606738,361
3292089579,492
3293920698,492
3297959837,492
3298832509,492
3299073380,492
3299587414,492
3303084836,492
3304354799,492
3306181427,492
3309343488,492
3312352160,492
3345263940,158
3345763755,158
3349374406,158
3352314266,158
3386816993,92
3395321338,92
3395581956,92
3396195609,92
3399487224,492
3399867375,492
3400135996,492
3400251540,492
3401601972,492
3403677729,492
3403967644,492
3404094346,492
3404679545,492
3408848626,492
3409091115,492
3409190886,492
3409697778,492
3409799253,492
3419947905,492
3420746347,492
3421938695,492
3426953692,492
3432750041,492
3434021247,492
3434711567,492
3435332327,492
3440435755,492
3441478618,492
3442462561,492
3442996078,492
3443521785,492
3452702892,492
3452914903,492
3457397656,492
3462597751,492
3464420807,492
3473196759,492
3478788441,492
3490703750,492
3491320239,492
3491596856,492
3491918067,492
3492125543,492
3493829501,492
3495953926,492
3499376926,492
3504233989,492
3509846766,492
3510037191,492
3510971716,492
3512004301,492
3512749585,492
3518033549,492
3520257173,492
3526609316,492
3527019015,492
3535557581,492
3538465279,492
3539186477,492
3539566537,492
3543326083,492
3552006415,492
3555072869,492
3560329677,492
3566221274,162
3583761921,80
3590074811,80
3590739337,80
3591707057,80
3592107475,80
3592769001,80
3592779336,80
3593362464,80
3593402541,80
3594732072,80
3594932596,80
3594993728,80
3595921244,80
3597023650,80
3598597032,80
3601835387,80
3605611864,80
3605761797,80
3606730761,80
3607536922,80
3608672869,80
3609210045,80
3609705498,80
3610743122,80
3610885907,80
3611076281,80
3611200039,80
3611339545,80
3612031402,80
3613153613,80
3613225557,80
3617821459,80
3618263675,80
3618718182,80
3619084463,80
3619217533,80
3621486091,80
3624180307,132
3630219322,132
3636441461,132
3654838771,132
3655011286,132
3657789560,132
3658178392,132
3659777749,132
3678184297,132
3991527027,148
4568542349,356
4721274087,356
5606884509,492
5607263731,492
5640657255,64
5641191545,64
5643571151,64
5650766857,148
5676673871,148
5761211397,327
5990845747,132
6051781519,492
6319380233,492
6320654533,492
6330162417,492
6358417695,492
6390868363,492
6400278115,492
6593838043,93
