46295065,158
553509847,158
736031976,89
1404867449,132
1404867449,158
1847264944,158
3115897875,132
3121894650,132
3124756234,132
3139640862,132
3334045920,158
3335225399,158
3337693955,158
3337892370,158
3339729960,158
3343677574,158
3343923157,158
3344422327,158
3344910913,158
3347786550,158
3349465104,158
3349559580,158
3351669488,158
3352080384,158
3568211154,162
3569830937,162
3632081139,132
3635533733,132
3635790084,132
3636536091,132
3637687298,132
3638213658,132
3644000498,132
3644897614,132
3644897797,132
3645569612,132
3646623566,132
3646908370,132
3646915969,132
3648101265,132
3649851708,132
3650188849,132
3651914520,132
3652578435,132
3652743047,132
3653813636,132
3655033360,132
3655088335,132
3656355686,132
3657181802,132
3657187676,132
3657230696,132
3657296981,132
3657670661,132
3657791315,132
3657968116,132
3658094897,132
3658259437,132
3658303118,132
3658393781,132
3658825932,132
3658948028,132
3659215709,132
3659306392,132
3659452978,132
3660203998,132
3660285174,132
3661316114,132
3661478333,132
3662107109,132
3662500352,132
3671048116,132
3704896797,158
5697913223,132
5804566393,114
5817068751,114
5992014069,132
6144242935,106
6146139739,106
6149533449,106
6149724129,106
6155743271,106
6155798365,106
6155985433,106
6158154425,106
6159420363,106
6161277043,106
6161305239,106
6161553887,106
6161959865,106
6162038685,106
6162126911,106
6163468061,106
6164271759,106
6165165967,106
6165189919,106
6165347635,106
6165352677,106
6166623973,106
6167260545,106
6168603107,106
6168661579,106
6170248523,106
6171461285,106
6171803361,106
6173020161,106
6173206929,106
6174483837,106
6175263697,106
6175913193,106
6177266557,106
6177949805,106
6181942997,106
6181980359,106
6184540783,106
6184607627,106
6185099463,106
6186037347,106
6187110455,106
6189976535,106
6190197883,106
6191936943,106
6192819081,106
6193438467,106
6193916989,106
6193944769,106
6196751127,106
6196891185,106
6197756893,106
6198264409,106
6198394139,106
6199897303,106
6201868665,106
6201977179,106
6202306863,106
6202986023,106
6206148283,106
6206185237,106
6206200185,106
6206325461,106
6206444003,106
6209630423,106
6211616931,106
6211825081,106
6212109389,106
6212485597,106
6212752515,106
6213533335,106
6218754973,106
6268089201,114
6277741007,114
6282435201,114
6293559847,114
6294874579,114
