28571449,356
35694558,356
56142762,361
62956193,361
94214644,132
96267608,356
112794947,361
122431089,356
127379501,361
149955371,361
189100511,362
209178854,171
228538815,361
228538815,492
242039913,361
242039913,428
242039913,492
254283251,360
254283251,361
262604942,361
269727897,369
283860085,361
315349354,171
327731282,356
333270772,356
333270772,361
343360265,356
358593216,89
364702750,356
377648698,353
403270425,356
404986866,361
405986233,356
412193252,361
421059805,356
473340050,428
480002435,356
572208114,356
575166552,361
591146809,369
619409726,361
637724320,361
646142678,362
657372074,361
659799221,356
665787188,356
672889310,356
689773553,361
693097904,369
694257340,356
694357704,369
705407805,361
743281207,356
744474545,369
746591172,361
751962210,356
751962210,361
751962210,428
752629325,428
845122641,356
846615792,356
852222574,356
854177923,356
859327695,356
859345546,356
860533572,356
863584031,356
866245720,356
868420847,356
869093409,356
869094438,356
870486034,356
871917078,356
872069218,356
872072181,356
875548685,356
876892641,356
878291340,356
881095708,356
883251797,356
883275333,356
885451860,356
887505071,356
888904913,356
898723621,356
899419176,356
903728016,356
904390126,356
907923007,356
908718092,356
909366941,356
911401480,356
913628065,356
914265724,356
916398652,356
918053256,33
920066688,356
920630237,356
924087960,356
929199114,356
936222183,356
936936837,356
938338166,356
941073841,356
944063295,356
945992890,356
947690217,4
947690217,63
947965424,2
948311679,356
948919966,356
951751326,356
953103540,356
955256226,356
958807181,356
958911811,356
959573744,356
960249359,356
961017066,356
962345142,356
963106734,356
963921934,64
964329642,356
966431655,63
970085371,356
970827530,356
970935673,356
972830912,356
972830912,369
986375429,356
988515983,356
989267787,356
989869509,356
989962429,356
994072484,356
994100696,356
996226877,356
996319809,356
996902630,356
997636458,356
1000561693,356
1001101713,356
1003962890,356
1008166513,356
1017404319,356
1022306743,356
1022472572,356
1052147612,421
1092398084,361
1131553751,360
1154096146,3
1155356558,360
1155356558,361
1158236214,132
1158236214,158
1166872137,158
1183595158,4
1191081137,158
1232926496,158
1240455013,54
1265307643,158
1272419783,158
1301868280,158
1338437072,132
1338437072,158
1369302674,63
1391252286,158
1441392896,158
1485959407,158
1503906717,369
1510814927,361
1550535830,328
1554243091,476
1561240842,93
1565336182,93
1567811867,93
1567814193,93
1569091726,93
1569092375,93
1572383720,93
1574201118,93
1574777482,93
1575823036,93
1579134088,93
1579304357,93
1579702022,62
1579934731,93
1581670646,93
1584483929,93
1585781968,93
1586549560,93
1588214529,93
1588521006,93
1589286452,93
1589926797,93
1590214760,93
1590343971,93
1590775564,93
1590951850,93
1591177899,93
1591579085,93
1592544669,93
1593037851,93
1593117901,93
1595234610,93
1597118165,93
1598850643,476
1600767315,93
1601907812,93
1602984949,93
1603981896,93
1606138171,93
1606345346,93
1606639469,93
1607462078,93
1607477070,93
1607477389,93
1608436708,93
1609189535,93
1609396481,93
1610202064,93
1610755660,93
1611170908,93
