771964,361
2058595,180
2514276,361
2832987,132
3073597,356
3594955,361
3696139,361
4741369,89
4959059,361
6032559,401
6802527,361
13238455,220
14036554,356
14680913,86
15131064,362
15315724,361
16854437,158
19483111,89
19515675,356
19678316,80
19865625,103
20567859,86
22175285,428
23053723,356
23110992,262
24631626,361
26058051,117
31652272,197
32194609,361
32848790,362
33340865,361
35565154,353
35565154,361
35565154,369
35565154,422
35765663,362
36087778,361
38155390,132
38155390,133
38155390,134
38155390,158
38995873,361
43179241,356
47164508,361
49239115,180
49611895,356
49671813,361
50657521,361
52843976,361
53461136,362
53817990,361
55267314,132
55267314,152
55583943,361
55741532,88
56396833,362
59327030,362
61760296,132
64918599,361
67116367,356
67188354,356
67928083,361
69552865,88
69612739,89
69729883,356
70379738,148
70720065,86
70922531,361
70922531,422
71996998,361
72950431,103
74478032,361
77035185,361
77329831,361
78863710,132
79089218,361
82324370,361
84348856,89
85073017,361
86086593,361
86187492,361
86202554,361
87049933,177
87376263,356
88411776,148
90086347,18
90216958,361
91415589,356
91550693,422
91674197,356
95198413,361
95751331,369
96712836,361
97048506,132
99335842,361
100768594,361
104018313,360
104018313,361
105693585,361
106059628,360
106059628,361
106717998,361
107585522,220
108348949,132
110479896,105
111316148,361
112174777,301
112174777,353
112174777,356
112174777,361
112174777,363
112174777,369
112855699,361
112873305,360
112873305,361
113472511,203
113874643,356
116540588,428
117500412,361
118379125,362
119408688,220
123408803,361
124724358,361
125597964,361
126081275,356
127377181,361
127416503,361
128183507,369
131080254,361
131623560,356
135806308,401
136931504,197
139669047,361
141274426,132
142932006,369
143136543,18
143414333,356
144864184,362
145410914,361
147749631,361
150940930,361
152173789,89
154009229,361
156111441,171
156864156,361
158403138,361
159606427,362
162132315,148
162743112,361
164674392,361
165261111,369
165993319,361
166918626,89
168727757,361
169465402,369
170561954,361
171554865,361
173132660,132
176955233,356
176955233,360
176955233,361
177571580,361
180196676,356
180196676,361
181368020,361
181904687,361
181974359,220
183055807,356
186186391,362
186318150,361
187152144,369
187333981,18
187554137,361
187659707,356
192544355,361
193606057,356
193996707,356
195122847,361
197298858,132
197875304,356
197875304,361
199267916,144
199665958,132
200076939,361
201799843,197
202546720,361
202699216,132
204098336,361
204317385,361
205957714,361
206392906,356
206589098,50
209268731,86
211142371,89
212838441,361
213844177,428
213958687,18
215100437,401
215480475,353
215480475,369
216813708,18
216813708,80
216813708,356
216813708,360
217424480,148
218608973,362
220398383,152
220417655,361
220420968,361
221099565,86
221569932,362
222519949,356
222639605,361
224188163,356
224188163,361
224302469,356
224499964,356
224499964,362
224987022,361
227101220,361
228168856,361
230630939,361
232503114,361
233124459,353
233553166,361
234837435,356
235457269,361
