2752805,148
4908047,158
10915264,158
16847200,132
20239763,148
31559860,158
35237901,134
35244789,132
52232307,132
55166702,158
64016931,158
64467680,148
66244180,158
69916034,158
70386533,148
73411524,132
79483442,132
82254876,148
84730513,148
87694065,132
90536455,158
96920290,148
100064296,148
102363935,132
105315200,132
108918579,148
108995069,132
110623377,132
111483267,132
111659530,148
111666288,148
114125988,158
114719934,148
117073583,158
117852284,132
120584318,132
122888353,80
125363012,132
128881715,158
132377224,132
135228211,87
135228211,148
140389619,89
140699766,132
141152493,148
144219372,132
146564705,158
147157379,148
155427587,158
158378723,158
158391438,132
160599453,148
160599453,158
161768816,148
165057756,86
170160989,158
173785134,148
176065564,158
182470874,158
187833457,158
187839398,158
188526438,148
188528038,148
191254794,148
193189460,132
211340251,158
226085969,158
229637607,148
232077406,158
235057430,132
235058596,132
238068489,148
240943257,158
240955327,132
241044376,158
246852652,132
247638589,86
256418666,132
259177678,132
261564785,158
267937876,148
270926388,148
278949929,88
279263603,158
279281421,158
282814097,132
285924129,132
288142547,132
299936343,132
308748749,158
311730083,132
321042218,148
329390712,158
330071857,148
332333462,158
335305147,158
341179416,158
344034952,158
344603930,148
347588760,148
350497653,148
350791248,132
353018339,158
368491414,132
370703929,132
371158128,148
376286169,89
382464417,158
385428316,158
388356346,158
389166405,86
394253555,158
399442390,148
403114418,158
417834233,158
424507811,132
430413394,132
432603651,158
436240821,158
444861409,148
447927652,148
450273271,158
465021434,158
465056726,132
470956692,132
479775151,158
482325001,132
482739725,158
485758577,148
491474221,158
494108941,158
510016967,132
512212952,158
512222295,158
518103223,158
518661234,132
521085930,132
529797186,158
530005242,132
535814874,158
539269932,158
541702301,158
545232921,148
545233627,148
545449335,86
549489094,132
553522933,132
559294105,158
560090873,132
560090873,134
565319897,132
568363223,467
577082540,158
577090781,158
577115960,132
579327544,148
585963583,132
586611949,148
588564725,88
594771962,158
595242522,148
597720570,158
600785536,132
603661935,132
604126831,148
608822182,134
610341722,86
615427960,158
615452288,132
618898244,132
618898244,158
621332492,158
621334619,158
621424224,132
622052537,132
622136385,86
624269822,158
627249179,132
630195537,132
633872524,132
636798266,132
647451271,158
648543619,148
656731756,132
665580110,132
668589764,148
676639209,148
676639209,158
678076246,132
680311050,158
686182230,158
689171596,132
689225838,171
689596871,148
689740957,132
691639271,18
692084254,158
692085418,158
692680067,148
692865288,132
695034446,158
695540736,148
700940309,158
701533645,132
709078177,158
709773966,158
709821801,158
718634210,158
721171317,132
727958836,148
731143213,132
733841347,148
733850693,148
733925880,132
734115222,132
739732356,148
745194642,132
751064833,158
751079459,158
751551270,148
751551291,148
754025858,158
757953771,361
849506438,87
897087203,132
897087203,158
913042569,87
937058564,87
997787344,148
997787344,154
1012683876,64
1014748562,87
1017074554,171
1020374129,87
1034279907,132
1069389682,158
1096767178,148
1118965759,132
1140640878,148
1149417610,148
1156919379,158
1157225818,158
1157352881,158
1158274600,158
1158433058,158
1158760754,158
1159400706,158
1159682943,132
1159682943,158
1160791868,158
1160926737,158
1160949212,132
